,year,name,category,result
0,1945,Leo McCarey,picture,W
1,1945,Joseph Sistrom for Paramount,picture,N
2,1945,Arthur Hornblow Jr.,picture,N
3,1945,David O. Selznick,picture,N
4,1945,Darryl F. Zanuck,picture,N
5,1945,Leo McCarey,director,W
6,1945,Billy Wilder,director,N
7,1945,Otto Preminger,director,N
8,1945,Alfred Hitchcock,director,N
9,1945,Henry King,director,N
10,1945,Bing Crosby,actor,W
11,1945,Charles Boyer,actor,N
12,1945,Barry Fitzgerald,actor,N
13,1945,Cary Grant,actor,N
14,1945,Alexander Knox,actor,N
15,1945,Ingrid Bergman,actress,W
16,1945,Claudette Colbert,actress,N
17,1945,Bette Davis,actress,N
18,1945,Greer Garson,actress,N
19,1945,Barbara Stanwyck,actress,N
20,1945,Barry Fitzgerald,s_actor,W
21,1945,Hume Cronyn,s_actor,N
22,1945,Claude Rains,s_actor,N
23,1945,Clifton Webb,s_actor,N
24,1945,Monty Woolley,s_actor,N
25,1945,Ethel Barrymore,s_actress,W
26,1945,Jennifer Jones,s_actress,N
27,1945,Angela Lansbury,s_actress,N
28,1945,Aline MacMahon,s_actress,N
29,1945,Agnes Moorehead,s_actress,N
30,1945,Lamar Trotti,screenplay,W
31,1945,Preston Sturges,screenplay,N
32,1945,Preston Sturges,screenplay,N
33,1945,Richard Connell,screenplay,N
34,1945,Jerome Cady,screenplay,N
35,1945,Frank Butler,screenplay,W
36,1945,Raymond Chandler,screenplay,N
37,1945,John L. Balderston,screenplay,N
38,1945,Jay Dratler,screenplay,N
39,1945,Irving Brecher,screenplay,N
40,1945,Max Steiner,music,W
41,1945,Morris Stoloff,music,N
42,1945,Max Steiner,music,N
43,1945,Dimitri Tiomkin,music,N
44,1945,Arthur Lange,music,N
45,1945,H. J. Salter,music,N
46,1945,Miklós Rózsa,music,N
47,1945,Walter Scharf,music,N
48,1945,Michel Michelet,music,N
49,1945,Robert Stolz,music,N
50,1945,Frederic Efrem Rich,music,N
51,1945,Herbert Stothart,music,N
52,1945,Hanns Eisler,music,N
53,1945,David Rose,music,N
54,1945,Karl Hajos,music,N
55,1945,W. Franke Harling,music,N
56,1945,Edward Paul,music,N
57,1945,Michel Michelet,music,N
58,1945,Alfred Newman,music,N
59,1945,Miklós Rózsa,music,N
60,1945,Morris Stoloff,music,W
61,1945,Walter Scharf,music,N
62,1945,C. Bakaleinikoff,music,N
63,1945,Ray Heindorf,music,N
64,1945,Alfred Newman,music,N
65,1945,Werner R. Heymann,music,N
66,1945,Robert Emmett Dolan,music,N
67,1945,Edward Kay,music,N
68,1945,Georgie Stoll,music,N
69,1945,H. J. Salter,music,N
70,1945,Ferde Grofé,music,N
71,1945,Mahlon Merrick,music,N
72,1945,Charles Previn,music,N
73,1945,Ray Heindorf and Louis Forbes,music,N
74,1945,Swinging on a Star,song,W
75,1945,Jimmy McHugh,song,N
76,1945,I'll Walk Alone,song,N
77,1945,James V. Monaco,song,N
78,1945,Long Ago and Far Away,song,N
79,1945,Harold Arlen,song,N
80,1945,Harry Revel,song,N
81,1945,Ary Barroso,song,N
82,1945,Lew Pollack,song,N
83,1945,Ted Koehler,song,N
84,1945,Walter Kent,song,N
85,1945,The Trolley Song,song,N
86,1945,Edmund H. Hansen,sound,W
87,1945,Daniel J. Bloomberg,sound,N
88,1945,Thomas T. Moulton,sound,N
89,1945,John P. Livadary,sound,N
90,1945,Loren L. Ryder,sound,N
91,1945,Bernard B. Brown,sound,N
92,1945,Nathan Levinson,sound,N
93,1945,Jack Whitney,sound,N
94,1945,Douglas Shearer,sound,N
95,1945,Stephen Dunn,sound,N
96,1945,W. M. Dalgleish,sound,N
97,1945,Cedric Gibbons,art_direction,W
98,1945,Lionel Banks,art_direction,N
99,1945,John Hughes,art_direction,N
100,1945,Perry Ferguson,art_direction,N
101,1945,Lyle R. Wheeler,art_direction,N
102,1945,Hans Dreier,art_direction,N
103,1945,Mark-Lee Kirk,art_direction,N
104,1945,Albert S. D'Agostino,art_direction,N
105,1945,N/A (nomination withdrawn),art_direction,N
106,1945,Wiard Ihnen,art_direction,W
107,1945,John B. Goodman,art_direction,N
108,1945,Lionel Banks,art_direction,N
109,1945,Charles Novi,art_direction,N
110,1945,Cedric Gibbons,art_direction,N
111,1945,Hans Dreier,art_direction,N
112,1945,Ernst Fegté,art_direction,N
113,1945,Joseph LaShelle,cinematography,W
114,1945,John F. Seitz,cinematography,N
115,1945,Sidney Wagner,cinematography,N
116,1945,Joseph Ruttenberg,cinematography,N
117,1945,Lionel Lindon,cinematography,N
118,1945,Glen MacWilliams,cinematography,N
119,1945,Stanley Cortez,cinematography,N
120,1945,Robert L. Surtees,cinematography,N
121,1945,Charles Lang,cinematography,N
122,1945,George J. Folsey,cinematography,N
123,1945,Leon Shamroy,cinematography,W
124,1945,Rudolph Maté,cinematography,N
125,1945,Edward Cronjager,cinematography,N
126,1945,Charles Rosher,cinematography,N
127,1945,Ray Rennahan,cinematography,N
128,1945,George J. Folsey,cinematography,N
129,1945,Barbara McLean,editing,W
130,1945,Leroy Stone,editing,N
131,1945,Owen Marks,editing,N
132,1945,Roland Gross,editing,N
133,1945,Hal C. Kern,editing,N
134,1945,A. Arnold Gillespie,effects,W
135,1945,Paul Detlefsen,effects,N
136,1945,Vernon L. Walker,effects,N
137,1945,David Allen,effects,N
138,1945,Jack Cosgrove,effects,N
139,1945,Farciot Edouart,effects,N
140,1945,Fred Sersen,effects,N
0,1946,Charles Brackett,picture,W
1,1946,Joe Pasternak,picture,N
2,1946,Leo McCarey,picture,N
3,1946,Jerry Wald,picture,N
4,1946,David O. Selznick,picture,N
5,1946,Billy Wilder,director,W
6,1946,Leo McCarey,director,N
7,1946,Clarence Brown,director,N
8,1946,Jean Renoir,director,N
9,1946,Alfred Hitchcock,director,N
10,1946,Ray Milland,actor,W
11,1946,Bing Crosby,actor,N
12,1946,Gene Kelly,actor,N
13,1946,Gregory Peck,actor,N
14,1946,Cornel Wilde,actor,N
15,1946,Joan Crawford,actress,W
16,1946,Ingrid Bergman,actress,N
17,1946,Greer Garson,actress,N
18,1946,Jennifer Jones,actress,N
19,1946,Gene Tierney,actress,N
20,1946,James Dunn,s_actor,W
21,1946,Michael Chekhov,s_actor,N
22,1946,John Dall,s_actor,N
23,1946,Robert Mitchum,s_actor,N
24,1946,J. Carrol Naish,s_actor,N
25,1946,Anne Revere,s_actress,W
26,1946,Eve Arden,s_actress,N
27,1946,Ann Blyth,s_actress,N
28,1946,Angela Lansbury,s_actress,N
29,1946,Joan Lorring,s_actress,N
30,1946,Richard Schweizer,screenplay,W
31,1946,Philip Yordan,screenplay,N
32,1946,Myles Connolly,screenplay,N
33,1946,Milton Holmes,screenplay,N
34,1946,Harry Kurnitz,screenplay,N
35,1946,Charles Brackett,screenplay,W
36,1946,Ranald MacDougall,screenplay,N
37,1946,Albert Maltz,screenplay,N
38,1946,Guy Endore,screenplay,N
39,1946,Tess Slesinger,screenplay,N
40,1946,Miklós Rózsa,music,W
41,1946,Robert Emmett Dolan,music,N
42,1946,Lou Forbes,music,N
43,1946,Werner Janssen,music,N
44,1946,Roy Webb,music,N
45,1946,Dale Butts and Morton Scott,music,N
46,1946,Edward J. Kay,music,N
47,1946,Werner Janssen,music,N
48,1946,Daniele Amfitheatrof,music,N
49,1946,Alfred Newman,music,N
50,1946,Miklós Rózsa,music,N
51,1946,Victor Young,music,N
52,1946,Karl Hajos,music,N
53,1946,Franz Waxman,music,N
54,1946,Alexandre Tansman,music,N
55,1946,Miklós Rózsa,music,N
56,1946,Werner Janssen,music,N
57,1946,Louis Applebaum,music,N
58,1946,H. J. Salter,music,N
59,1946,Herbert Stothart,music,N
60,1946,Hugo Friedhofer,music,N
61,1946,Georgie Stoll,music,W
62,1946,Arthur Lange,music,N
63,1946,Jerome Kern,music,N
64,1946,Morton Scott,music,N
65,1946,Robert Emmett Dolan,music,N
66,1946,Ray Heindorf,music,N
67,1946,Charles Henderson,music,N
68,1946,Edward J. Kay,music,N
69,1946,Edward H. Plumb,music,N
70,1946,Morris Stoloff,music,N
71,1946,Walter Greene,music,N
72,1946,Ray Heindorf,music,N
73,1946,It Might as Well Be Spring,song,W
74,1946,Accentuate the Positive,song,N
75,1946,Jule Styne,song,N
76,1946,James Van Heusen,song,N
77,1946,Jay Livingston,song,N
78,1946,Walter Kent,song,N
79,1946,I Fall in Love Too Easily,song,N
80,1946,Allie Wrubel,song,N
81,1946,Ann Ronell,song,N
82,1946,Love Letters,song,N
83,1946,Jerome Kern,song,N
84,1946,James Van Heusen,song,N
85,1946,David Rose,song,N
86,1946,Ray Heindorf,song,N
87,1946,Stephen Dunn,sound,W
88,1946,Daniel J. Bloomberg,sound,N
89,1946,Bernard B. Brown,sound,N
90,1946,Thomas T. Moulton,sound,N
91,1946,Nathan Levinson,sound,N
92,1946,John P. Livadary,sound,N
93,1946,Jack Whitney,sound,N
94,1946,Douglas Shearer,sound,N
95,1946,C. O. Slyfield,sound,N
96,1946,W. V. Wolfe,sound,N
97,1946,Loren L. Ryder,sound,N
98,1946,Gordon E. Sawyer,sound,N
99,1946,Wiard Ihnen,art_direction,W
100,1946,Albert S. D'Agostino,art_direction,N
101,1946,James Basevi,art_direction,N
102,1946,Hans Dreier,art_direction,N
103,1946,Cedric Gibbons,art_direction,N
104,1946,Hans Dreier,art_direction,W
105,1946,Lyle R. Wheeler,art_direction,N
106,1946,Cedric Gibbons,art_direction,N
107,1946,Ted Smith,art_direction,N
108,1946,Stephen Goosson,art_direction,N
109,1946,Harry Stradling,cinematography,W
110,1946,Arthur C. Miller,cinematography,N
111,1946,John F. Seitz,cinematography,N
112,1946,Ernest Haller,cinematography,N
113,1946,George Barnes,cinematography,N
114,1946,Leon Shamroy,cinematography,W
115,1946,Charles P. Boyle,cinematography,N
116,1946,Leonard Smith,cinematography,N
117,1946,Tony Gaudio,cinematography,N
118,1946,George Barnes,cinematography,N
119,1946,Robert J. Kern,editing,W
120,1946,Harry Marker,editing,N
121,1946,Doane Harrison,editing,N
122,1946,George Amy,editing,N
123,1946,Charles Nelson,editing,N
124,1946,John P. Fulton,effects,W
125,1946,Fred Sersen,effects,N
126,1946,Jack Cosgrove,effects,N
127,1946,A. Arnold Gillespie,effects,N
128,1946,Lawrence W. Butler,effects,N
0,1947,Samuel Goldwyn,picture,W
1,1947,Laurence Olivier,picture,N
2,1947,Frank Capra,picture,N
3,1947,Darryl F. Zanuck,picture,N
4,1947,Sidney Franklin,picture,N
5,1947,William Wyler,director,W
6,1947,David Lean,director,N
7,1947,Frank Capra,director,N
8,1947,Robert Siodmak,director,N
9,1947,Clarence Brown,director,N
10,1947,Fredric March,actor,W
11,1947,Laurence Olivier,actor,N
12,1947,Larry Parks,actor,N
13,1947,Gregory Peck,actor,N
14,1947,James Stewart,actor,N
15,1947,Olivia de Havilland,actress,W
16,1947,Celia Johnson,actress,N
17,1947,Jennifer Jones,actress,N
18,1947,Rosalind Russell,actress,N
19,1947,Jane Wyman,actress,N
20,1947,Harold Russell,s_actor,W
21,1947,Charles Coburn,s_actor,N
22,1947,William Demarest,s_actor,N
23,1947,Claude Rains,s_actor,N
24,1947,Clifton Webb,s_actor,N
25,1947,Anne Baxter,s_actress,W
26,1947,Ethel Barrymore,s_actress,N
27,1947,Lillian Gish,s_actress,N
28,1947,Flora Robson,s_actress,N
29,1947,Gale Sondergaard,s_actress,N
30,1947,Muriel Box,screenplay,W
31,1947,Raymond Chandler,screenplay,N
32,1947,Jacques Prévert,screenplay,N
33,1947,Ben Hecht,screenplay,N
34,1947,Norman Panama,screenplay,N
35,1947,Robert E. Sherwood,screenplay,W
36,1947,Sally Benson,screenplay,N
37,1947,Anthony Havelock-Allan,screenplay,N
38,1947,Anthony Veiller,screenplay,N
39,1947,Sergio Amidei,screenplay,N
40,1947,Hugo Friedhofer,music,W
41,1947,Bernard Herrmann,music,N
42,1947,William Walton,music,N
43,1947,Franz Waxman,music,N
44,1947,Miklós Rózsa,music,N
45,1947,Morris Stoloff,music,W
46,1947,Robert Emmett Dolan,music,N
47,1947,Alfred Newman,music,N
48,1947,Lennie Hayton,music,N
49,1947,Ray Heindorf,music,N
50,1947,"On the Atchison, Topeka and the Santa Fe",song,W
51,1947,Jerome Kern,song,N
52,1947,I Can't Begin to Tell You,song,N
53,1947,Hoagy Carmichael,song,N
54,1947,You Keep Coming Back Like a Song,song,N
55,1947,John P. Livadary,sound,W
56,1947,Gordon E. Sawyer,sound,N
57,1947,John O. Aalberg,sound,N
58,1947,Lyle R. Wheeler,art_direction,W
59,1947,Hans Dreier,art_direction,N
60,1947,Richard Day,art_direction,N
61,1947,Cedric Gibbons,art_direction,W
62,1947,John Bryan,art_direction,N
63,1947,Paul Sheriff,art_direction,N
64,1947,Arthur Miller,cinematography,W
65,1947,George J. Folsey,cinematography,N
66,1947,Charles Rosher,cinematography,W
67,1947,Joseph Walker,cinematography,N
68,1947,Daniel Mandell,editing,W
69,1947,William Hornbeck,editing,N
70,1947,William Lyon,editing,N
71,1947,Arthur Hilton,editing,N
72,1947,Harold F. Kress,editing,N
73,1947,Tom Howard,effects,W
74,1947,William C. McGann,effects,N
0,1948,Darryl F. Zanuck,picture,W
1,1948,Samuel Goldwyn,picture,N
2,1948,Adrian Scott,picture,N
3,1948,Ronald Neame,picture,N
4,1948,William Perlberg,picture,N
5,1948,Elia Kazan,director,W
6,1948,Henry Koster,director,N
7,1948,Edward Dmytryk,director,N
8,1948,George Cukor,director,N
9,1948,David Lean,director,N
10,1948,Ronald Colman,actor,W
11,1948,John Garfield,actor,N
12,1948,Gregory Peck,actor,N
13,1948,William Powell,actor,N
14,1948,Michael Redgrave,actor,N
15,1948,Loretta Young,actress,W
16,1948,Joan Crawford,actress,N
17,1948,Susan Hayward,actress,N
18,1948,Dorothy McGuire,actress,N
19,1948,Rosalind Russell,actress,N
20,1948,Edmund Gwenn,s_actor,W
21,1948,Charles Bickford,s_actor,N
22,1948,Thomas Gomez,s_actor,N
23,1948,Robert Ryan,s_actor,N
24,1948,Richard Widmark,s_actor,N
25,1948,Celeste Holm,s_actress,W
26,1948,Ethel Barrymore,s_actress,N
27,1948,Gloria Grahame,s_actress,N
28,1948,Marjorie Main,s_actress,N
29,1948,Anne Revere,s_actress,N
30,1948,Sidney Sheldon,screenplay,W
31,1948,Abraham Polonsky,screenplay,N
32,1948,Ruth Gordon,screenplay,N
33,1948,Charlie Chaplin,screenplay,N
34,1948,Sergio Amidei,screenplay,N
35,1948,George Seaton,screenplay,W
36,1948,Richard Murphy,screenplay,N
37,1948,John Paxton,screenplay,N
38,1948,Moss Hart,screenplay,N
39,1948,David Lean,screenplay,N
40,1948,Miklós Rózsa,music,W
41,1948,Hugo Friedhofer,music,N
42,1948,Alfred Newman,music,N
43,1948,David Raksin,music,N
44,1948,Max Steiner,music,N
45,1948,Alfred Newman,music,W
46,1948,Johnny Green,music,N
47,1948,Ray Heindorf,music,N
48,1948,Robert Emmett Dolan,music,N
49,1948,Daniele Amfitheatrof,music,N
50,1948,Zip-a-Dee-Doo-Dah,song,W
51,1948,A Gal in Calico,song,N
52,1948,Frank Loesser,song,N
53,1948,Ralph Blane,song,N
54,1948,Josef Myrow,song,N
55,1948,Gordon E. Sawyer,sound,W
56,1948,Douglas Shearer,sound,N
57,1948,Jack Whitney,sound,N
58,1948,John Bryan,art_direction,W
59,1948,Lyle R. Wheeler,art_direction,N
60,1948,Alfred Junge,art_direction,W
61,1948,Robert M. Haas,art_direction,N
62,1948,Guy Green,cinematography,W
63,1948,Charles Lang,cinematography,N
64,1948,George J. Folsey,cinematography,N
65,1948,Jack Cardiff,cinematography,W
66,1948,Peverell Marley,cinematography,N
67,1948,Harry Jackson,cinematography,N
68,1948,Francis D. Lyon,editing,W
69,1948,Monica Collingwood,editing,N
70,1948,Harmon Jones,editing,N
71,1948,George White,editing,N
72,1948,Fergus McDonell,editing,N
73,1948,A. Arnold Gillespie,effects,W
74,1948,Farciot Edouart,effects,N
0,1949,Laurence Olivier,picture,W
1,1949,Jerry Wald,picture,N
2,1949,Michael Powell,picture,N
3,1949,Anatole Litvak,picture,N
4,1949,Henry Blanke,picture,N
5,1949,John Huston,director,W
6,1949,Laurence Olivier,director,N
7,1949,Jean Negulesco,director,N
8,1949,Fred Zinnemann,director,N
9,1949,Anatole Litvak,director,N
10,1949,Laurence Olivier,actor,W
11,1949,Lew Ayres,actor,N
12,1949,Montgomery Clift,actor,N
13,1949,Dan Dailey,actor,N
14,1949,Clifton Webb,actor,N
15,1949,Jane Wyman,actress,W
16,1949,Ingrid Bergman,actress,N
17,1949,Olivia de Havilland,actress,N
18,1949,Irene Dunne,actress,N
19,1949,Barbara Stanwyck,actress,N
20,1949,Walter Huston,s_actor,W
21,1949,Charles Bickford,s_actor,N
22,1949,José Ferrer,s_actor,N
23,1949,Oscar Homolka,s_actor,N
24,1949,Cecil Kellaway,s_actor,N
25,1949,Claire Trevor,s_actress,W
26,1949,Barbara Bel Geddes,s_actress,N
27,1949,Ellen Corby,s_actress,N
28,1949,Agnes Moorehead,s_actress,N
29,1949,Jean Simmons,s_actress,N
30,1949,John Huston,screenplay,W
31,1949,Charles Brackett,screenplay,N
32,1949,Irma von Cube,screenplay,N
33,1949,Richard Schweizer,screenplay,N
34,1949,Frank Partos,screenplay,N
35,1949,Brian Easdale,music,W
36,1949,William Walton,music,N
37,1949,Hugo Friedhofer,music,N
38,1949,Max Steiner,music,N
39,1949,Alfred Newman,music,N
40,1949,Johnny Green,music,W
41,1949,Victor Young,music,N
42,1949,Lennie Hayton,music,N
43,1949,Ray Heindorf,music,N
44,1949,Alfred Newman,music,N
45,1949,Buttons and Bows,song,W
46,1949,Harold Arlen,song,N
47,1949,Jule Styne,song,N
48,1949,Frederick Hollander,song,N
49,1949,Woody Woodpecker,song,N
50,1949,Thomas T. Moulton,sound,W
51,1949,Nathan Levinson,sound,N
52,1949,Daniel J. Bloomberg,sound,N
53,1949,Roger K. Furse,art_direction,W
54,1949,Robert M. Haas,art_direction,N
55,1949,Hein Heckroth,art_direction,W
56,1949,Richard Day,art_direction,N
57,1949,William Daniels,cinematography,W
58,1949,Charles Lang,cinematography,N
59,1949,Nicholas Musuraca,cinematography,N
60,1949,Ted D. McCord,cinematography,N
61,1949,Joseph August,cinematography,N
62,1949,Joseph Valentine,cinematography,W
63,1949,Charles G. Clarke,cinematography,N
64,1949,William Snyder,cinematography,N
65,1949,Robert Planck,cinematography,N
66,1949,Roger K. Furse,costume,W
67,1949,Irene Lentz,costume,N
68,1949,Dorothy Jeakins,costume,W
69,1949,Edith Head,costume,N
70,1949,Paul Weatherwax,editing,W
71,1949,Frank Sullivan,editing,N
72,1949,David Weisbart,editing,N
73,1949,Christian Nyby,editing,N
74,1949,Reginald Mills,editing,N
75,1949,Paul Eagler,effects,W
76,1949,Ralph Hammeras,effects,N
0,1950,Robert Rossen,picture,W
1,1950,Dore Schary,picture,N
2,1950,William Wyler,picture,N
3,1950,Sol C. Siegel,picture,N
4,1950,Darryl F. Zanuck,picture,N
5,1950,Joseph L. Mankiewicz,director,W
6,1950,Robert Rossen,director,N
7,1950,William A. Wellman,director,N
8,1950,Carol Reed,director,N
9,1950,William Wyler,director,N
10,1950,Broderick Crawford,actor,W
11,1950,Kirk Douglas,actor,N
12,1950,Gregory Peck,actor,N
13,1950,Richard Todd,actor,N
14,1950,John Wayne,actor,N
15,1950,Olivia de Havilland,actress,W
16,1950,Jeanne Crain,actress,N
17,1950,Susan Hayward,actress,N
18,1950,Deborah Kerr,actress,N
19,1950,Loretta Young,actress,N
20,1950,Dean Jagger,s_actor,W
21,1950,John Ireland,s_actor,N
22,1950,Arthur Kennedy,s_actor,N
23,1950,Ralph Richardson,s_actor,N
24,1950,James Whitmore,s_actor,N
25,1950,Mercedes McCambridge,s_actress,W
26,1950,Ethel Barrymore,s_actress,N
27,1950,Celeste Holm,s_actress,N
28,1950,Elsa Lanchester,s_actress,N
29,1950,Ethel Waters,s_actress,N
30,1950,Joseph L. Mankiewicz,screenplay,W
31,1950,Robert Rossen,screenplay,N
32,1950,Cesare Zavattini,screenplay,N
33,1950,Carl Foreman,screenplay,N
34,1950,Graham Greene,screenplay,N
35,1950,Aaron Copland,music,W
36,1950,Max Steiner,music,N
37,1950,Dimitri Tiomkin,music,N
38,1950,Roger Edens,music,W
39,1950,Morris Stoloff,music,N
40,1950,Ray Heindorf,music,N
41,1950,"Baby, It's Cold Outside",song,W
42,1950,Jule Styne,song,N
43,1950,Larry Morey,song,N
44,1950,My Foolish Heart,song,N
45,1950,Alfred Newman,song,N
46,1950,Thomas T. Moulton,sound,W
47,1950,Leslie I. Carey,sound,N
48,1950,Daniel J. Bloomberg,sound,N
49,1950,John Meehan,art_direction,W
50,1950,Lyle R. Wheeler,art_direction,N
51,1950,Cedric Gibbons,art_direction,N
52,1950,Cedric Gibbons,art_direction,W
53,1950,Edward Carrere,art_direction,N
54,1950,Jim Morahan,art_direction,N
55,1950,Paul C. Vogel,cinematography,W
56,1950,Franz Planer,cinematography,N
57,1950,Joseph LaShelle,cinematography,N
58,1950,Leo Tover,cinematography,N
59,1950,Leon Shamroy,cinematography,N
60,1950,Winton C. Hoch,cinematography,W
61,1950,Harry Stradling,cinematography,N
62,1950,William Snyder,cinematography,N
63,1950,Charles Schoenbaum,cinematography,N
64,1950,Charles G. Clarke,cinematography,N
65,1950,Edith Head,costume,W
66,1950,Vittorio Nino Novarese,costume,N
67,1950,Leah Rhodes,costume,W
68,1950,Kay Nelson,costume,N
69,1950,Harry W. Gerstad,editing,W
70,1950,Robert Parrish,editing,N
71,1950,John Dunning,editing,N
72,1950,Richard L. Van Enger,editing,N
73,1950,Frederic Knudtson,editing,N
74,1950,Arko Production; RKO Radio,effects,W
75,1950,Walter Wagner; Eagle Lion,effects,N
0,1951,Darryl F. Zanuck,picture,W
1,1951,S. Sylvan Simon,picture,N
2,1951,Pandro S. Berman,picture,N
3,1951,Sam Zimbalist,picture,N
4,1951,Charles Brackett,picture,N
5,1951,Joseph L. Mankiewicz,director,W
6,1951,John Huston,director,N
7,1951,George Cukor,director,N
8,1951,Billy Wilder,director,N
9,1951,Carol Reed,director,N
10,1951,José Ferrer,actor,W
11,1951,Louis Calhern,actor,N
12,1951,William Holden,actor,N
13,1951,James Stewart,actor,N
14,1951,Spencer Tracy,actor,N
15,1951,Judy Holliday,actress,W
16,1951,Anne Baxter,actress,N
17,1951,Bette Davis,actress,N
18,1951,Eleanor Parker,actress,N
19,1951,Gloria Swanson,actress,N
20,1951,George Sanders,s_actor,W
21,1951,Jeff Chandler,s_actor,N
22,1951,Edmund Gwenn,s_actor,N
23,1951,Sam Jaffe,s_actor,N
24,1951,Erich von Stroheim,s_actor,N
25,1951,Josephine Hull,s_actress,W
26,1951,Hope Emerson,s_actress,N
27,1951,Celeste Holm,s_actress,N
28,1951,Nancy Olson,s_actress,N
29,1951,Thelma Ritter,s_actress,N
30,1951,Joseph L. Mankiewicz,screenplay,W
31,1951,Ben Maddow,screenplay,N
32,1951,Albert Mannheimer,screenplay,N
33,1951,Albert Maltz,screenplay,N
34,1951,Frances Goodrich,screenplay,N
35,1951,Franz Waxman,music,W
36,1951,Alfred Newman,music,N
37,1951,Max Steiner,music,N
38,1951,George Duning,music,N
39,1951,Victor Young,music,N
40,1951,Adolph Deutsch,music,W
41,1951,Oliver Wallace,music,N
42,1951,Lionel Newman,music,N
43,1951,André Previn,music,N
44,1951,Ray Heindorf,music,N
45,1951,Mona Lisa,song,W
46,1951,Be My Love,song,N
47,1951,Bibbidi-Bobbidi-Boo,song,N
48,1951,Mule Train,song,N
49,1951,Josef Myrow,song,N
50,1951,Thomas T. Moulton,sound,W
51,1951,C. O. Slyfield,sound,N
52,1951,Leslie I. Carey,sound,N
53,1951,Gordon E. Sawyer,sound,N
54,1951,Cyril Crowhurst,sound,N
55,1951,Hans Dreier,art_direction,W
56,1951,Lyle R. Wheeler,art_direction,N
57,1951,Cedric Gibbons,art_direction,N
58,1951,Hans Dreier,art_direction,W
59,1951,Cedric Gibbons,art_direction,N
60,1951,Ernst Fegté,art_direction,N
61,1951,Robert Krasker,cinematography,W
62,1951,Milton Krasner,cinematography,N
63,1951,Harold Rosson,cinematography,N
64,1951,Victor Milner,cinematography,N
65,1951,John F. Seitz,cinematography,N
66,1951,Robert Surtees,cinematography,W
67,1951,Charles Rosher,cinematography,N
68,1951,Ernest Palmer,cinematography,N
69,1951,Ernest Haller,cinematography,N
70,1951,George Barnes,cinematography,N
71,1951,Edith Head,costume,W
72,1951,Jean Louis,costume,N
73,1951,Walter Plunkett,costume,N
74,1951,Edith Head,costume,W
75,1951,Michael Whittaker,costume,N
76,1951,Walter Plunkett,costume,N
77,1951,Ralph E. Winters,editing,W
78,1951,Barbara McLean,editing,N
79,1951,James E. Newcom,editing,N
80,1951,Arthur P. Schmidt,editing,N
81,1951,Oswald Hafenrichter,editing,N
82,1951,George Pal Productions and Eagle Lion Classics,effects,W
83,1951,Paramount,effects,N
0,1952,Arthur Freed,picture,W
1,1952,Anatole Litvak,picture,N
2,1952,George Stevens,picture,N
3,1952,Sam Zimbalist,picture,N
4,1952,Charles K. Feldman,picture,N
5,1952,George Stevens,director,W
6,1952,John Huston,director,N
7,1952,Vincente Minnelli,director,N
8,1952,William Wyler,director,N
9,1952,Elia Kazan,director,N
10,1952,Humphrey Bogart,actor,W
11,1952,Marlon Brando,actor,N
12,1952,Montgomery Clift,actor,N
13,1952,Arthur Kennedy,actor,N
14,1952,Fredric March,actor,N
15,1952,Vivien Leigh,actress,W
16,1952,Katharine Hepburn,actress,N
17,1952,Eleanor Parker,actress,N
18,1952,Shelley Winters,actress,N
19,1952,Jane Wyman,actress,N
20,1952,Karl Malden,s_actor,W
21,1952,Leo Genn,s_actor,N
22,1952,Kevin McCarthy,s_actor,N
23,1952,Peter Ustinov,s_actor,N
24,1952,Gig Young,s_actor,N
25,1952,Kim Hunter,s_actress,W
26,1952,Joan Blondell,s_actress,N
27,1952,Mildred Dunnock,s_actress,N
28,1952,Lee Grant,s_actress,N
29,1952,Thelma Ritter,s_actress,N
30,1952,Michael Wilson,screenplay,W
31,1952,James Agee,screenplay,N
32,1952,Philip Yordan,screenplay,N
33,1952,Jacques Natanson,screenplay,N
34,1952,Tennessee Williams,screenplay,N
35,1952,Franz Waxman,music,W
36,1952,Alfred Newman,music,N
37,1952,Alex North,music,N
38,1952,Miklós Rózsa,music,N
39,1952,Alex North,music,N
40,1952,Johnny Green,music,W
41,1952,Oliver Wallace,music,N
42,1952,Peter Herman Adler,music,N
43,1952,Alfred Newman,music,N
44,1952,Adolph Deutsch,music,N
45,1952,"In the Cool, Cool, Cool of the Evening",song,W
46,1952,A Kiss to Build a Dream On,song,N
47,1952,Lionel Newman,song,N
48,1952,Burton Lane,song,N
49,1952,Wonder Why,song,N
50,1952,Douglas Shearer,sound,W
51,1952,Leslie I. Carey,sound,N
52,1952,Gordon E. Sawyer,sound,N
53,1952,Nathan Levinson,sound,N
54,1952,John O. Aalberg,sound,N
55,1952,Richard Day,art_direction,W
56,1952,Lyle R. Wheeler,art_direction,N
57,1952,Lyle R. Wheeler,art_direction,N
58,1952,D'Eaubonne,art_direction,N
59,1952,Cedric Gibbons,art_direction,N
60,1952,Cedric Gibbons,art_direction,W
61,1952,Lyle R. Wheeler,art_direction,N
62,1952,Lyle R. Wheeler,art_direction,N
63,1952,William A. Horning,art_direction,N
64,1952,Hein Heckroth,art_direction,N
65,1952,William C. Mellor,cinematography,W
66,1952,Franz Planer,cinematography,N
67,1952,Norbert Brodine,cinematography,N
68,1952,Robert Burks,cinematography,N
69,1952,Harry Stradling,cinematography,N
70,1952,Alfred Gilks,cinematography,W
