,year,name,category,result
0,2006.0,Paul Haggis,picture,W
1,2006.0,Diana Ossana,picture,N
2,2006.0,Caroline Baron,picture,N
3,2006.0,Grant Heslov,picture,N
4,2006.0,Kathleen Kennedy,picture,N
5,2006.0,Ang Lee,director,W
6,2006.0,Bennett Miller,director,N
7,2006.0,Paul Haggis,director,N
8,2006.0,George Clooney,director,N
9,2006.0,Steven Spielberg,director,N
10,2006.0,Philip Seymour Hoffman,actor,W
11,2006.0,Terrence Howard,actor,N
12,2006.0,Heath Ledger,actor,N
13,2006.0,Joaquin Phoenix,actor,N
14,2006.0,David Strathairn,actor,N
15,2006.0,Reese Witherspoon,actress,W
16,2006.0,Judi Dench,actress,N
17,2006.0,Felicity Huffman,actress,N
18,2006.0,Keira Knightley,actress,N
19,2006.0,Charlize Theron,actress,N
20,2006.0,George Clooney,s_actor,W
21,2006.0,Matt Dillon,s_actor,N
22,2006.0,Paul Giamatti,s_actor,N
23,2006.0,Jake Gyllenhaal,s_actor,N
24,2006.0,William Hurt,s_actor,N
25,2006.0,Rachel Weisz,s_actress,W
26,2006.0,Amy Adams,s_actress,N
27,2006.0,Catherine Keener,s_actress,N
28,2006.0,Frances McDormand,s_actress,N
29,2006.0,Michelle Williams,s_actress,N
30,2006.0,Paul Haggis,screenplay,W
31,2006.0,George Clooney,screenplay,N
32,2006.0,Woody Allen,screenplay,N
33,2006.0,Noah Baumbach,screenplay,N
34,2006.0,Stephen Gaghan,screenplay,N
35,2006.0,Larry McMurtry,screenplay,W
36,2006.0,Dan Futterman,screenplay,N
37,2006.0,Jeffrey Caine,screenplay,N
38,2006.0,Josh Olson,screenplay,N
39,2006.0,Tony Kushner,screenplay,N
40,2006.0,Gustavo Santaolalla,music,W
41,2006.0,Alberto Iglesias,music,N
42,2006.0,John Williams,music,N
43,2006.0,John Williams,music,N
44,2006.0,Dario Marianelli,music,N
45,2006.0,It's Hard out Here for a Pimp,song,W
46,2006.0,In the Deep,song,N
47,2006.0,Travelin’ Thru,song,N
48,2006.0,Mike Hopkins,editing,W
49,2006.0,Wylie Stateman,editing,N
50,2006.0,Richard King,editing,N
51,2006.0,Christopher Boyes,sound,W
52,2006.0,Terry Porter,sound,N
53,2006.0,Kevin O'Connell,sound,N
54,2006.0,Paul Massey,sound,N
55,2006.0,Andy Nelson,sound,N
56,2006.0,Art Direction,art_direction,W
57,2006.0,Jim Bissell,art_direction,N
58,2006.0,Stuart Craig,art_direction,N
59,2006.0,Grant Major,art_direction,N
60,2006.0,Sarah Greenwood,art_direction,N
61,2006.0,Dion Beebe,cinematography,W
62,2006.0,Wally Pfister,cinematography,N
63,2006.0,Rodrigo Prieto,cinematography,N
64,2006.0,Robert Elswit,cinematography,N
65,2006.0,Emmanuel Lubezki,cinematography,N
66,2006.0,Colleen Atwood,costume,W
67,2006.0,Gabriella Pescucci,costume,N
68,2006.0,Sandy Powell,costume,N
69,2006.0,Jacqueline Durran,costume,N
70,2006.0,Arianne Phillips,costume,N
71,2006.0,Hughes Winborne,editing,W
72,2006.0,Mike Hill,editing,N
73,2006.0,Claire Simpson,editing,N
74,2006.0,Michael Kahn,editing,N
75,2006.0,Michael McCusker,editing,N
76,2006.0,Joe Letteri,effects,W
77,2006.0,Dean Wright,effects,N
78,2006.0,Dennis Muren,effects,N
0,2007.0,Graham King,picture,W
1,2007.0,Alejandro González Iñárritu,picture,N
2,2007.0,Clint Eastwood,picture,N
3,2007.0,David T. Friendly,picture,N
4,2007.0,Andy Harries,picture,N
5,2007.0,Martin Scorsese,director,W
6,2007.0,Alejandro González Iñárritu,director,N
7,2007.0,Clint Eastwood,director,N
8,2007.0,Stephen Frears,director,N
9,2007.0,Paul Greengrass,director,N
10,2007.0,Forest Whitaker,actor,W
11,2007.0,Leonardo DiCaprio,actor,N
12,2007.0,Ryan Gosling,actor,N
13,2007.0,Peter O'Toole,actor,N
14,2007.0,Will Smith,actor,N
15,2007.0,Helen Mirren,actress,W
16,2007.0,Penélope Cruz,actress,N
17,2007.0,Judi Dench,actress,N
18,2007.0,Meryl Streep,actress,N
19,2007.0,Kate Winslet,actress,N
20,2007.0,Alan Arkin,s_actor,W
21,2007.0,Jackie Earle Haley,s_actor,N
22,2007.0,Djimon Hounsou,s_actor,N
23,2007.0,Eddie Murphy,s_actor,N
24,2007.0,Mark Wahlberg,s_actor,N
25,2007.0,Jennifer Hudson,s_actress,W
26,2007.0,Adriana Barraza,s_actress,N
27,2007.0,Cate Blanchett,s_actress,N
28,2007.0,Abigail Breslin,s_actress,N
29,2007.0,Rinko Kikuchi,s_actress,N
30,2007.0,Michael Arndt,screenplay,W
31,2007.0,Guillermo Arriaga,screenplay,N
32,2007.0,Iris Yamashita,screenplay,N
33,2007.0,Guillermo del Toro,screenplay,N
34,2007.0,Peter Morgan,screenplay,N
35,2007.0,William Monahan,screenplay,W
36,2007.0,Sacha Baron Cohen,screenplay,N
37,2007.0,Alfonso Cuarón,screenplay,N
38,2007.0,Todd Field,screenplay,N
39,2007.0,Patrick Marber,screenplay,N
0,2008.0,Scott Rudin,picture,W
1,2008.0,Tim Bevan,picture,N
2,2008.0,Lianne Halfon,picture,N
3,2008.0,Jennifer Fox,picture,N
4,2008.0,Paul Thomas Anderson,picture,N
5,2008.0,Joel Coen,director,W
6,2008.0,Julian Schnabel,director,N
7,2008.0,Jason Reitman,director,N
8,2008.0,Tony Gilroy,director,N
9,2008.0,Paul Thomas Anderson,director,N
10,2008.0,Daniel Day-Lewis,actor,W
11,2008.0,George Clooney,actor,N
12,2008.0,Johnny Depp,actor,N
13,2008.0,Tommy Lee Jones,actor,N
14,2008.0,Viggo Mortensen,actor,N
15,2008.0,Marion Cotillard,actress,W
16,2008.0,Cate Blanchett,actress,N
17,2008.0,Julie Christie,actress,N
18,2008.0,Laura Linney,actress,N
19,2008.0,Ellen Page,actress,N
20,2008.0,Javier Bardem,s_actor,W
21,2008.0,Casey Affleck,s_actor,N
22,2008.0,Philip Seymour Hoffman,s_actor,N
23,2008.0,Hal Holbrook,s_actor,N
24,2008.0,Tom Wilkinson,s_actor,N
25,2008.0,Tilda Swinton,s_actress,W
26,2008.0,Cate Blanchett,s_actress,N
27,2008.0,Ruby Dee,s_actress,N
28,2008.0,Saoirse Ronan,s_actress,N
29,2008.0,Amy Ryan,s_actress,N
30,2008.0,Diablo Cody,screenplay,W
31,2008.0,Nancy Oliver,screenplay,N
32,2008.0,Tony Gilroy,screenplay,N
33,2008.0,Brad Bird,screenplay,N
34,2008.0,Tamara Jenkins,screenplay,N
35,2008.0,Joel Coen,screenplay,W
36,2008.0,Christopher Hampton,screenplay,N
37,2008.0,Sarah Polley,screenplay,N
38,2008.0,Ronald Harwood,screenplay,N
39,2008.0,Paul Thomas Anderson,screenplay,N
40,2008.0,Dario Marianelli,music,W
41,2008.0,Marco Beltrami,music,N
42,2008.0,Alberto Iglesias,music,N
43,2008.0,James Newton Howard,music,N
44,2008.0,Michael Giacchino,music,N
45,2008.0,Falling Slowly,song,W
46,2008.0,Happy Working Song,song,N
47,2008.0,Raise It Up,song,N
48,2008.0,So Close,song,N
49,2008.0,That's How You Know,song,N
50,2008.0,Karen Baker Landers,editing,W
51,2008.0,Skip Lievsay,editing,N
52,2008.0,Randy Thom,editing,N
53,2008.0,Christopher Scarabosio,editing,N
54,2008.0,Ethan Van der Ryn,editing,N
55,2008.0,Scott Millan,sound,W
56,2008.0,Paul Massey,sound,N
57,2008.0,Skip Lievsay,sound,N
58,2008.0,Randy Thom,sound,N
59,2008.0,Kevin O'Connell,sound,N
60,2008.0,Art Direction,art_direction,W
61,2008.0,Arthur Max,art_direction,N
62,2008.0,Sarah Greenwood,art_direction,N
63,2008.0,Dennis Gassner,art_direction,N
64,2008.0,Jack Fisk,art_direction,N
65,2008.0,Robert Elswit,cinematography,W
66,2008.0,Roger Deakins,cinematography,N
67,2008.0,Seamus McGarvey,cinematography,N
68,2008.0,Janusz Kamiński,cinematography,N
69,2008.0,Roger Deakins,cinematography,N
70,2008.0,Alexandra Byrne,costume,W
71,2008.0,Albert Wolsky,costume,N
72,2008.0,Jacqueline Durran,costume,N
73,2008.0,Marit Allen,costume,N
74,2008.0,Colleen Atwood,costume,N
75,2008.0,Christopher Rouse,editing,W
76,2008.0,Juliette Welfling,editing,N
77,2008.0,Jay Cassidy,editing,N
78,2008.0,Roderick Jaynes,editing,N
79,2008.0,Dylan Tichenor,editing,N
80,2008.0,Bill Westenhofer,effects,W
81,2008.0,John Knoll,effects,N
82,2008.0,Scott Farrar,effects,N
0,2009.0,Christian Colson,picture,W
1,2009.0,Kathleen Kennedy,picture,N
2,2009.0,Brian Grazer,picture,N
3,2009.0,Dan Jinks,picture,N
4,2009.0,Anthony Minghella,picture,N
5,2009.0,Danny Boyle,director,W
6,2009.0,David Fincher,director,N
7,2009.0,Ron Howard,director,N
8,2009.0,Gus Van Sant,director,N
9,2009.0,Stephen Daldry,director,N
10,2009.0,Sean Penn,actor,W
11,2009.0,Richard Jenkins,actor,N
12,2009.0,Frank Langella,actor,N
13,2009.0,Brad Pitt,actor,N
14,2009.0,Mickey Rourke,actor,N
15,2009.0,Kate Winslet,actress,W
16,2009.0,Anne Hathaway,actress,N
17,2009.0,Angelina Jolie,actress,N
18,2009.0,Melissa Leo,actress,N
19,2009.0,Meryl Streep,actress,N
20,2009.0,Heath Ledger,s_actor,W
21,2009.0,Josh Brolin,s_actor,N
22,2009.0,Robert Downey Jr.,s_actor,N
23,2009.0,Philip Seymour Hoffman,s_actor,N
24,2009.0,Michael Shannon,s_actor,N
25,2009.0,Penélope Cruz,s_actress,W
26,2009.0,Amy Adams,s_actress,N
27,2009.0,Viola Davis,s_actress,N
28,2009.0,Taraji P. Henson,s_actress,N
29,2009.0,Marisa Tomei,s_actress,N
30,2009.0,Dustin Lance Black,screenplay,W
31,2009.0,Courtney Hunt,screenplay,N
32,2009.0,Mike Leigh,screenplay,N
33,2009.0,Martin McDonagh,screenplay,N
34,2009.0,Andrew Stanton,screenplay,N
35,2009.0,Simon Beaufoy,screenplay,W
36,2009.0,Eric Roth,screenplay,N
37,2009.0,John Patrick Shanley,screenplay,N
38,2009.0,Peter Morgan,screenplay,N
39,2009.0,David Hare,screenplay,N
40,2009.0,A. R. Rahman,music,W
41,2009.0,Alexandre Desplat,music,N
42,2009.0,James Newton Howard,music,N
43,2009.0,Danny Elfman,music,N
44,2009.0,Thomas Newman,music,N
45,2009.0,Jai Ho,song,W
46,2009.0,Down to Earth,song,N
47,2009.0,O Saya,song,N
48,2009.0,Richard King,editing,W
49,2009.0,Frank Eulner,editing,N
50,2009.0,Glenn Freemantle,editing,N
51,2009.0,Ben Burtt,editing,N
52,2009.0,Wylie Stateman,editing,N
53,2009.0,Resul Pookutty,sound,W
54,2009.0,David Parker,sound,N
55,2009.0,Lora Hirschberg,sound,N
56,2009.0,Tom Myers,sound,N
57,2009.0,Chris Jenkins,sound,N
58,2009.0,Donald Graham Burt,art_direction,W
59,2009.0,James J. Murakami,art_direction,N
60,2009.0,Nathan Crowley,art_direction,N
61,2009.0,Michael Carlin,art_direction,N
62,2009.0,Debra Schutt,art_direction,N
63,2009.0,Anthony Dod Mantle,cinematography,W
64,2009.0,Tom Stern,cinematography,N
65,2009.0,Claudio Miranda,cinematography,N
66,2009.0,Wally Pfister,cinematography,N
67,2009.0,Chris Menges,cinematography,N
68,2009.0,Michael O'Connor,costume,W
69,2009.0,Catherine Martin,costume,N
70,2009.0,Jacqueline West,costume,N
0,2010.0,Kathryn Bigelow,picture,W
1,2010.0,James Cameron,picture,N
2,2010.0,Andrew A. Kosove,picture,N
3,2010.0,Peter Jackson,picture,N
4,2010.0,Finola Dwyer,picture,N
5,2010.0,Lawrence Bender,picture,N
6,2010.0,Lee Daniels,picture,N
7,2010.0,Joel Coen and Ethan Coen,picture,N
8,2010.0,Jonas Rivera,picture,N
9,2010.0,Daniel Dubiecki,picture,N
10,2010.0,Kathryn Bigelow,director,W
11,2010.0,James Cameron,director,N
12,2010.0,Quentin Tarantino,director,N
13,2010.0,Lee Daniels,director,N
14,2010.0,Jason Reitman,director,N
15,2010.0,Jeff Bridges,actor,W
16,2010.0,George Clooney,actor,N
17,2010.0,Colin Firth,actor,N
18,2010.0,Morgan Freeman,actor,N
19,2010.0,Jeremy Renner,actor,N
20,2010.0,Sandra Bullock,actress,W
21,2010.0,Helen Mirren,actress,N
22,2010.0,Carey Mulligan,actress,N
23,2010.0,Gabourey Sidibe,actress,N
24,2010.0,Meryl Streep,actress,N
25,2010.0,Christoph Waltz,s_actor,W
26,2010.0,Matt Damon,s_actor,N
27,2010.0,Woody Harrelson,s_actor,N
28,2010.0,Christopher Plummer,s_actor,N
29,2010.0,Stanley Tucci,s_actor,N
30,2010.0,Mo'Nique,s_actress,W
31,2010.0,Penélope Cruz,s_actress,N
32,2010.0,Vera Farmiga,s_actress,N
33,2010.0,Maggie Gyllenhaal,s_actress,N
34,2010.0,Anna Kendrick,s_actress,N
35,2010.0,Mark Boal,screenplay,W
36,2010.0,Quentin Tarantino,screenplay,N
37,2010.0,Alessandro Camon,screenplay,N
38,2010.0,Joel Coen and Ethan Coen,screenplay,N
39,2010.0,Bob Peterson,screenplay,N
40,2010.0,Geoffrey Fletcher,screenplay,W
41,2010.0,Neill Blomkamp,screenplay,N
42,2010.0,Nick Hornby,screenplay,N
43,2010.0,Jesse Armstrong,screenplay,N
44,2010.0,Sheldon Turner,screenplay,N
45,2010.0,Michael Giacchino,music,W
46,2010.0,James Horner,music,N
47,2010.0,Alexandre Desplat,music,N
48,2010.0,Marco Beltrami,music,N
49,2010.0,Hans Zimmer,music,N
50,2010.0,The Weary Kind,song,W
51,2010.0,Almost There,song,N
52,2010.0,Down in New Orleans,song,N
0,2011.0,Iain Canning,picture,W
1,2011.0,Christian Colson,picture,N
2,2011.0,Mike Medavoy,picture,N
3,2011.0,David Hoberman,picture,N
4,2011.0,Emma Thomas,picture,N
5,2011.0,Gary Gilbert,picture,N
6,2011.0,Scott Rudin,picture,N
7,2011.0,Darla K. Anderson,picture,N
8,2011.0,Scott Rudin,picture,N
9,2011.0,Anne Rosellini,picture,N
10,2011.0,Tom Hooper,director,W
11,2011.0,Darren Aronofsky,director,N
12,2011.0,David O. Russell,director,N
13,2011.0,David Fincher,director,N
14,2011.0,Joel Coen and Ethan Coen,director,N
15,2011.0,Colin Firth,actor,W
16,2011.0,Javier Bardem,actor,N
17,2011.0,Jeff Bridges,actor,N
18,2011.0,Jesse Eisenberg,actor,N
19,2011.0,James Franco,actor,N
20,2011.0,Natalie Portman,actress,W
21,2011.0,Annette Bening,actress,N
22,2011.0,Nicole Kidman,actress,N
23,2011.0,Jennifer Lawrence,actress,N
24,2011.0,Michelle Williams,actress,N
25,2011.0,Christian Bale,s_actor,W
26,2011.0,John Hawkes,s_actor,N
27,2011.0,Jeremy Renner,s_actor,N
28,2011.0,Mark Ruffalo,s_actor,N
29,2011.0,Geoffrey Rush,s_actor,N
30,2011.0,Melissa Leo,s_actress,W
31,2011.0,Amy Adams,s_actress,N
32,2011.0,Helena Bonham Carter,s_actress,N
33,2011.0,Hailee Steinfeld,s_actress,N
34,2011.0,Jacki Weaver,s_actress,N
35,2011.0,David Seidler,screenplay,W
36,2011.0,Mike Leigh,screenplay,N
37,2011.0,Scott Silver,screenplay,N
38,2011.0,Christopher Nolan,screenplay,N
39,2011.0,Lisa Cholodenko,screenplay,N
40,2011.0,Aaron Sorkin,screenplay,W
41,2011.0,Danny Boyle,screenplay,N
42,2011.0,Michael Arndt,screenplay,N
43,2011.0,Joel Coen,screenplay,N
44,2011.0,Debra Granik,screenplay,N
45,2011.0,Trent Reznor,music,W
46,2011.0,A. R. Rahman,music,N
47,2011.0,John Powell,music,N
48,2011.0,Hans Zimmer,music,N
49,2011.0,Alexandre Desplat,music,N
50,2011.0,We Belong Together,song,W
51,2011.0,Tom Douglas,song,N
52,2011.0,If I Rise,song,N
53,2011.0,I See the Light,song,N
54,2011.0,Richard King,editing,W
55,2011.0,Tom Myers,editing,N
56,2011.0,Gwendolyn Yates Whittle,editing,N
57,2011.0,Skip Lievsay,editing,N
58,2011.0,Mark Stoeckinger,editing,N
59,2011.0,Lora Hirschberg,sound,W
60,2011.0,Paul Hamblin,sound,N
61,2011.0,Jeffrey J. Haboush,sound,N
62,2011.0,Ren Klyce,sound,N
63,2011.0,Skip Lievsay,sound,N
64,2011.0,Art Direction,art_direction,W
65,2011.0,Stuart Craig,art_direction,N
66,2011.0,Guy Hendrix Dyas,art_direction,N
67,2011.0,Eve Stewart,art_direction,N
68,2011.0,Jess Gonchor,art_direction,N
69,2011.0,Wally Pfister,cinematography,W
70,2011.0,Matthew Libatique,cinematography,N
71,2011.0,Danny Cohen,cinematography,N
72,2011.0,Jeff Cronenweth,cinematography,N
73,2011.0,Roger Deakins,cinematography,N
74,2011.0,Colleen Atwood,costume,W
75,2011.0,Antonella Cannarozzi,costume,N
76,2011.0,Jenny Beavan,costume,N
77,2011.0,Sandy Powell,costume,N
78,2011.0,Mary Zophres,costume,N
79,2011.0,Angus Wall,editing,W
80,2011.0,Jon Harris,editing,N
81,2011.0,Andrew Weisblum,editing,N
82,2011.0,Pamela Martin,editing,N
83,2011.0,Tariq Anwar,editing,N
84,2011.0,Paul Franklin,effects,W
85,2011.0,Ken Ralston,effects,N
86,2011.0,Tim Burke,effects,N
87,2011.0,Bryan Grill,effects,N
88,2011.0,Janek Sirrs,effects,N
0,2012.0,Thomas Langmann,picture,W
1,2012.0,Jim Burke,picture,N
2,2012.0,Scott Rudin,picture,N
3,2012.0,Brunson Green,picture,N
4,2012.0,Graham King,picture,N
5,2012.0,Letty Aronson,picture,N
6,2012.0,Michael De Luca,picture,N
7,2012.0,Dede Gardner,picture,N
8,2012.0,Steven Spielberg,picture,N
9,2012.0,Michel Hazanavicius,director,W
10,2012.0,Alexander Payne,director,N
11,2012.0,Martin Scorsese,director,N
12,2012.0,Woody Allen,director,N
13,2012.0,Terrence Malick,director,N
14,2012.0,Jean Dujardin,actor,W
15,2012.0,Demián Bichir,actor,N
16,2012.0,George Clooney,actor,N
17,2012.0,Gary Oldman,actor,N
18,2012.0,Brad Pitt,actor,N
19,2012.0,Meryl Streep,actress,W
20,2012.0,Glenn Close,actress,N
21,2012.0,Viola Davis,actress,N
22,2012.0,Rooney Mara,actress,N
23,2012.0,Michelle Williams,actress,N
24,2012.0,Christopher Plummer,s_actor,W
25,2012.0,Kenneth Branagh,s_actor,N
26,2012.0,Jonah Hill,s_actor,N
27,2012.0,Nick Nolte,s_actor,N
28,2012.0,Max von Sydow,s_actor,N
29,2012.0,Octavia Spencer,s_actress,W
30,2012.0,Bérénice Bejo,s_actress,N
31,2012.0,Jessica Chastain,s_actress,N
32,2012.0,Melissa McCarthy,s_actress,N
33,2012.0,Janet McTeer,s_actress,N
34,2012.0,Woody Allen,screenplay,W
35,2012.0,Michel Hazanavicius,screenplay,N
36,2012.0,Kristen Wiig,screenplay,N
37,2012.0,J. C. Chandor,screenplay,N
38,2012.0,Asghar Farhadi,screenplay,N
39,2012.0,Alexander Payne,screenplay,W
40,2012.0,John Logan,screenplay,N
41,2012.0,George Clooney,screenplay,N
42,2012.0,Steven Zaillian,screenplay,N
43,2012.0,Bridget O'Connor,screenplay,N
44,2012.0,Ludovic Bource,music,W
45,2012.0,John Williams,music,N
46,2012.0,Howard Shore,music,N
47,2012.0,Alberto Iglesias,music,N
48,2012.0,John Williams,music,N
49,2012.0,Man or Muppet,song,W
50,2012.0,Sérgio Mendes,song,N
51,2012.0,Philip Stockton,editing,W
52,2012.0,Lon Bender,editing,N
53,2012.0,Ren Klyce,editing,N
54,2012.0,Ethan Van der Ryn,editing,N
55,2012.0,Richard Hymns,editing,N
56,2012.0,Tom Fleischman,sound,W
57,2012.0,David Parker,sound,N
58,2012.0,Deb Adair,sound,N
59,2012.0,Greg P. Russell,sound,N
60,2012.0,Gary Rydstrom,sound,N
61,2012.0,Art Direction,art_direction,W
62,2012.0,Robert Gould,art_direction,N
63,2012.0,Stuart Craig,art_direction,N
64,2012.0,Anne Seibel,art_direction,N
65,2012.0,Rick Carter,art_direction,N
66,2012.0,Robert Richardson,cinematography,W
67,2012.0,Guillaume Schiffman,cinematography,N
68,2012.0,Jeff Cronenweth,cinematography,N
69,2012.0,Emmanuel Lubezki,cinematography,N
70,2012.0,Janusz Kamiński,cinematography,N
71,2012.0,Mark Bridges,costume,W
72,2012.0,Lisy Christl,costume,N
73,2012.0,Sandy Powell,costume,N
74,2012.0,Michael O'Connor,costume,N
75,2012.0,Arianne Phillips,costume,N
76,2012.0,Angus Wall,editing,W
77,2012.0,Anne-Sophie Bion,editing,N
78,2012.0,Kevin Tent,editing,N
79,2012.0,Thelma Schoonmaker,editing,N
80,2012.0,Christopher Tellefsen,editing,N
81,2012.0,Rob Legato,effects,W
82,2012.0,Tim Burke,effects,N
83,2012.0,Erik Nash,effects,N
84,2012.0,Joe Letteri,effects,N
85,2012.0,Scott Farrar,effects,N
0,2013.0,Grant Heslov,picture,W
1,2013.0,Margaret Ménégoz,picture,N
0,2014.0,Brad Pitt,picture,W
1,2014.0,Charles Roven,picture,N
2,2014.0,Scott Rudin,picture,N
3,2014.0,Robbie Brenner,picture,N
4,2014.0,Alfonso Cuarón,picture,N
5,2014.0,Megan Ellison,picture,N
6,2014.0,Albert Berger,picture,N
7,2014.0,Gabrielle Tana,picture,N
8,2014.0,Martin Scorsese,picture,N
9,2014.0,Alfonso Cuarón,director,W
10,2014.0,Steve McQueen,director,N
11,2014.0,David O. Russell,director,N
12,2014.0,Alexander Payne,director,N
13,2014.0,Martin Scorsese,director,N
14,2014.0,Matthew McConaughey,actor,W
15,2014.0,Christian Bale,actor,N
16,2014.0,Bruce Dern,actor,N
17,2014.0,Leonardo DiCaprio,actor,N
18,2014.0,Chiwetel Ejiofor,actor,N
19,2014.0,Cate Blanchett,actress,W
20,2014.0,Amy Adams,actress,N
21,2014.0,Sandra Bullock,actress,N
22,2014.0,Judi Dench,actress,N
23,2014.0,Meryl Streep,actress,N
24,2014.0,Jared Leto,s_actor,W
25,2014.0,Barkhad Abdi,s_actor,N
26,2014.0,Bradley Cooper,s_actor,N
27,2014.0,Michael Fassbender,s_actor,N
28,2014.0,Jonah Hill,s_actor,N
29,2014.0,Lupita Nyong'o,s_actress,W
30,2014.0,Sally Hawkins,s_actress,N
31,2014.0,Jennifer Lawrence,s_actress,N
32,2014.0,Julia Roberts,s_actress,N
33,2014.0,June Squibb,s_actress,N
34,2014.0,Spike Jonze,screenplay,W
35,2014.0,Eric Warren Singer,screenplay,N
36,2014.0,Woody Allen,screenplay,N
37,2014.0,Craig Borten,screenplay,N
38,2014.0,Bob Nelson,screenplay,N
39,2014.0,John Ridley,screenplay,W
40,2014.0,Richard Linklater,screenplay,N
41,2014.0,Billy Ray,screenplay,N
42,2014.0,Steve Coogan,screenplay,N
43,2014.0,Terence Winter,screenplay,N
44,2014.0,Steven Price,music,W
45,2014.0,John Williams,music,N
46,2014.0,William Butler,music,N
47,2014.0,Alexandre Desplat,music,N
48,2014.0,Thomas Newman,music,N
49,2014.0,Let It Go,song,W
50,2014.0,Happy,song,N
51,2014.0,The Moon Song,song,N
52,2014.0,Ordinary Love,song,N
53,2014.0,Bruce Broughton,song,N
54,2014.0,Glenn Freemantle,editing,W
55,2014.0,Steve Boeddeker,editing,N
56,2014.0,Oliver Tarney,editing,N
57,2014.0,Brent Burge,editing,N
58,2014.0,Wylie Stateman,editing,N
59,2014.0,Skip Lievsay,sound,W
60,2014.0,Chris Burdon,sound,N
61,2014.0,Christopher Boyes,sound,N
62,2014.0,Skip Lievsay,sound,N
63,2014.0,Andy Koyama,sound,N
64,2014.0,Emmanuel Lubezki,cinematography,W
65,2014.0,Philippe Le Sourd,cinematography,N
66,2014.0,Bruno Delbonnel,cinematography,N
67,2014.0,Phedon Papamichael,cinematography,N
68,2014.0,Roger Deakins,cinematography,N
69,2014.0,Catherine Martin,costume,W
70,2014.0,Patricia Norris,costume,N
71,2014.0,Michael Wilkinson,costume,N
72,2014.0,William Chang Suk Ping,costume,N
73,2014.0,Michael O'Connor,costume,N
74,2014.0,Alfonso Cuarón,editing,W
75,2014.0,Joe Walker,editing,N
76,2014.0,Jay Cassidy,editing,N
77,2014.0,Christopher Rouse,editing,N
78,2014.0,John Mac McMurphy,editing,N
79,2014.0,Tim Webber,effects,W
80,2014.0,Joe Letteri,effects,N
81,2014.0,Christopher Townsend,effects,N
82,2014.0,Tim Alexander,effects,N
83,2014.0,Roger Guyett,effects,N
0,2015.0,Alejandro G. Iñárritu,picture,W
1,2015.0,Clint Eastwood,picture,N
2,2015.0,Richard Linklater,picture,N
3,2015.0,Wes Anderson,picture,N
4,2015.0,Nora Grossman,picture,N
5,2015.0,Christian Colson,picture,N
6,2015.0,Tim Bevan,picture,N
7,2015.0,Jason Blum,picture,N
8,2015.0,Alejandro G. Iñárritu,director,W
9,2015.0,Richard Linklater,director,N
10,2015.0,Bennett Miller,director,N
11,2015.0,Wes Anderson,director,N
12,2015.0,Morten Tyldum,director,N
13,2015.0,Eddie Redmayne,actor,W
14,2015.0,Steve Carell,actor,N
15,2015.0,Bradley Cooper,actor,N
16,2015.0,Benedict Cumberbatch,actor,N
17,2015.0,Michael Keaton,actor,N
18,2015.0,Julianne Moore,actress,W
19,2015.0,Marion Cotillard,actress,N
20,2015.0,Felicity Jones,actress,N
21,2015.0,Rosamund Pike,actress,N
22,2015.0,Reese Witherspoon,actress,N
23,2015.0,J. K. Simmons,s_actor,W
24,2015.0,Robert Duvall,s_actor,N
25,2015.0,Ethan Hawke,s_actor,N
26,2015.0,Edward Norton,s_actor,N
27,2015.0,Mark Ruffalo,s_actor,N
28,2015.0,Patricia Arquette,s_actress,W
29,2015.0,Laura Dern,s_actress,N
30,2015.0,Keira Knightley,s_actress,N
31,2015.0,Emma Stone,s_actress,N
32,2015.0,Meryl Streep,s_actress,N
33,2015.0,Alejandro G. Iñárritu,screenplay,W
34,2015.0,Richard Linklater,screenplay,N
35,2015.0,E. Max Frye,screenplay,N
36,2015.0,Wes Anderson,screenplay,N
37,2015.0,Dan Gilroy,screenplay,N
38,2015.0,Graham Moore,screenplay,W
39,2015.0,Jason Hall,screenplay,N
40,2015.0,Paul Thomas Anderson,screenplay,N
41,2015.0,Anthony McCarten,screenplay,N
42,2015.0,Damien Chazelle,screenplay,N
43,2015.0,Alexandre Desplat,music,W
44,2015.0,Alexandre Desplat,music,N
45,2015.0,Hans Zimmer,music,N
46,2015.0,Gary Yershon,music,N
47,2015.0,Jóhann Jóhannsson,music,N
48,2015.0,Glory,song,W
49,2015.0,Everything Is Awesome,song,N
50,2015.0,Grateful,song,N
51,2015.0,I'm Not Gonna Miss You,song,N
52,2015.0,Lost Stars,song,N
53,2015.0,Alan Robert Murray,editing,W
54,2015.0,Martin Hernández,editing,N
55,2015.0,Brent Burge,editing,N
56,2015.0,Richard King,editing,N
57,2015.0,Becky Sullivan,editing,N
58,2015.0,Craig Mann,sound,W
59,2015.0,John T. Reitz,sound,N
60,2015.0,Jon Taylor,sound,N
61,2015.0,Gary A. Rizzo,sound,N
62,2015.0,Jon Taylor,sound,N
63,2015.0,Emmanuel Lubezki,cinematography,W
64,2015.0,Robert Yeoman,cinematography,N
65,2015.0,Łukasz Żal,cinematography,N
66,2015.0,Dick Pope,cinematography,N
67,2015.0,Roger Deakins,cinematography,N
68,2015.0,Milena Canonero,costume,W
69,2015.0,Mark Bridges,costume,N
70,2015.0,Colleen Atwood,costume,N
71,2015.0,Anna B. Sheppard,costume,N
72,2015.0,Jacqueline Durran,costume,N
73,2015.0,Tom Cross,editing,W
